id,product_name,csf_id,csf,company_id,primary_category_id,sub_category_id,brand_name
23623,Concealer (1.0 shade),,,158,44,50,Anastasia Beverly Hills
23624,Concealer (1.5 shade),,,158,44,50,Anastasia Beverly Hills
23625,Concealer (2.0 shade),,,158,44,50,Anastasia Beverly Hills
23626,Concealer (2.5 shade),,,158,44,50,Anastasia Beverly Hills
23627,Concealer (3.0 shade),,,158,44,50,Anastasia Beverly Hills
23628,Concealer (3.5 shade),,,158,44,50,Anastasia Beverly Hills
23629,Concealer (3.75 shade),,,158,44,50,Anastasia Beverly Hills
23630,Concealer (4.0 shade),,,158,44,50,Anastasia Beverly Hills
23631,Concealer (4.5 shade),,,158,44,50,Anastasia Beverly Hills
23633,TRESemme Climate Protection Shampoo,,,184,18,25,TRESemme
23634,TRESemme Anti-Sponge Shampoo,,,184,18,25,TRESemme
23635,TRESemme Color Revitalize Shampoo,,,184,18,25,TRESemme
23636,Concealer (5.0 shade),,,158,44,50,Anastasia Beverly Hills
23637,Concealer (6.0 shade),,,158,44,50,Anastasia Beverly Hills
23638,TRESemme 2 in 1 Shampoo,,,184,18,25,TRESemme
23639,Concealer (6.25 shade),,,158,44,50,Anastasia Beverly Hills
23640,Concealer (6.5 shade),,,158,44,50,Anastasia Beverly Hills
23641,Concealer (7.0 shade),,,158,44,50,Anastasia Beverly Hills
23642,TRESemme Split End Remedy Split End Shampoo,,,184,18,25,TRESemme
23643,TRESemme Renewal Hair and Scalp Shampoo,,,184,18,25,TRESemme
23644,TRESemme Keratin Smooth 7 Day Smooth System Shampoo,,,184,18,25,TRESemme
23645,TRESemme Anti-Quiebre Shampoo,,,184,18,25,TRESemme
23646,Simple Kind to Skin Hydrating Light Moisturizer,,,184,90,102,Simple
23647,Simple Kind to Skin Nourishing 24 HR Day/Night Cream,,,184,90,102,Simple
23648,Motions Shine Enhancing Pomade,,,184,18,31,Motions
23649,Motions for Natural Textures Heat Styled Straight Finisher Cleanser,,,184,18,31,Motions
23650,Highlighting Duo Pencil Shell/Lace (Lace shade),,,158,44,46,Anastasia Beverly Hills
23651,Victoria's Secret Lasting Touch Fragrance Cream Bombshell,35891.0,Bombshell,556,90,102,Victoria's Secret Beauty
23652,SHISEIDO BRONZER,35892.0,1,1011,44,50,SHISEIDO
23653,SHISEIDO AUTOMATIC FINE EYELINER,35895.0,BR602,1011,44,58,SHISEIDO
23654,SHISEIDO EYEBROW STYLING COMPACT,35896.0,GY901,1011,44,58,SHISEIDO
23655,SHISEIDO FACE COLOR ENHANCING TRIO,35899.0,PK1,1011,44,45,SHISEIDO
23656,SHISEIDO LACQUER GLOSS,35903.0,BR301,1011,44,52,SHISEIDO
23657,SHISEIDO LACQUER ROUGE,35911.0,RD501,1011,44,53,SHISEIDO
23658,SHISEIDO LUMINIZING LIP GLOSS,35936.0,BE201,1011,44,52,SHISEIDO
23659,SHISEIDO LUMINIZING SATIN EYE COLOR TRIO,35944.0,GY901,1011,44,45,SHISEIDO
23660,SHISEIDO LUMINIZING SATIN FACE COLOR,35959.0,PK107,1011,44,45,SHISEIDO
23661,NARS Audacious Lipstick,35972.0,Brigitte,352,44,53,NARS
23662,Victoria's Secret Rockin' Body Perfecting Cream,35969.0,Rockin' Body,556,90,102,Victoria's Secret Beauty
23663,Victoria's Secret Sexy Little Things Lasting Touch Fragrance Cream Noir Tease,35970.0,Noir Tease,556,90,102,Victoria's Secret Beauty
23664,Victoria's Secret Pink Luminous Body Butter Warm & Cozy,35971.0,Warm & Cozy,556,90,102,Victoria's Secret Beauty
23665,Victoria's Secret Bombshell Shimmer Lotion Pink Diamonds,,,556,90,102,Victoria's Secret Beauty
23666,NAIL POLISH,36006.0,Honeymoon,813,59,65,alessandro International
23668,SOAP & GLORY MAKE YOURSELF YOUTHFUL REJUVENATING EYE CREAM,,,784,90,92,SOAP & GLORY
23669,Beauty Wishes & Sweet Kisses,,,943,44,45,Too Faced Cosmetics
23670,La Creme Lip Gloss -Naked Dolly,,,943,44,52,Too Faced Cosmetics 
23671,Melted Kisses,,,943,44,53,Too Faced Cosmetics
23672,Under The Mistletoe,,,943,44,53,Too Faced Cosmetics
23673,Bronzing Wardrobe Collection,,,943,44,49,Too Faced Cosmetics
23674,Soap & Glory Sexy Mother Pucker Pillow Plump Lip Gloss Pinkwell,,,784,44,52,Soap & Glory
23675,Soap & Glory Sexy Mother Pucker Pillow Plump Lip Gloss Coy Toy,,,784,44,52,Soap & Glory
23676,All Day Straight Safflower Smoothing Gel,,,96,18,26,Bain de Terre
23677,Glossing Conditioner With Macadamia Oil,,,96,18,21,Bain de Terre
23678,Glossing Shampoo With Macadamia Oil,,,96,18,25,Bain de Terre
23679,Smooth And Sleek Conditioner,,,96,18,21,Bain de Terre
23680,Scalp Exfoliating Treatment,,,96,18,21,Cliniscalp
23681,Color Protect Conditioner,,,96,18,21,Diamond Shine
23682,Moisturizing Conditioner,,,96,18,21,Diamond Shine
23683,Moisturizing Shampoo,,,96,18,25,Diamond Shine
23684,Pastel Mixer,,,96,32,35,i.Luminate Demi-Permanent Cr�me Color
23685,Distortion,,,96,18,26,ICE Spiker
23686,Twist Styling Gum,,,96,18,26,Joico Structure
23687,Volumizing Elixir,,,96,18,20,Joico Body Luxe
23688,Red Conditioner,,,96,32,34,Joico Color Infuse
23689,Riveting Reds Conditioner,,,96,32,34,Quantum Colors
23690,Curl Activate Energizing Creme,,,96,18,26,Senscience
23691,Colorz,36038.0,Metallix Blue,96,32,43,ICE Spiker
23692,Permanent Conditioning Cr�me Color,36045.0,100AA Lightest Ash Blonde,96,32,35,i.color
23695,Old Navy Orange Halloween Kit,36120.0,Orange,240,59,65,Old Navy
23696,Beautiful Skin Dark Circle Corrector,,,562,90,105,No7
23697,Black Halloween Kit,36123.0,Black,240,59,65,Old Navy
23698,Purple Halloween Kit,36124.0,purple,240,59,65,Old Navy
23699,Blue Nail Trio - Blue,36125.0,Blue,240,59,65,Old Navy
23700,Blue Nail Trio- Silver,36126.0,Blue & Silver,240,59,65,Old Navy
23701,Pink Nail Trio - Pink,36127.0,Pink,240,59,65,Old Navy
23702,Pink Nail Trio- Mauve,36128.0,Pink-Mauve,240,59,65,Old Navy
23703,Teal Me Later,36129.0,Teal,240,59,65,Old Navy
23704,Glitterati,36130.0,Glitter,240,59,65,Old Navy
23705,Rose Colored Glasses,36131.0,pink,240,59,65,Old Navy
23706,Rasberry Tart,36132.0,Rasberry Pink,240,59,65,Old Navy
23707,Lip Gloss - light mauve,36133.0,Light Mauve,240,44,52,Old Navy
23708,Lip Gloss - Medium Pink,36134.0,Medium Pink,240,44,52,Old Navy
23709,Lip Gloss,36136.0,Red - Black Cherry - Black Cherry,1015,44,52,Upper Canada Soap
23710,Lip Gloss - Peach,36135.0,Peach,240,44,52,Old Navy
23711,Lip Gloss - Light Pink,36140.0,Light Pink,240,44,52,Old Navy
23712,Lip Gloss - Bright Pink,36141.0,Bright Pink,240,44,52,Old Navy
23713,Lip Gloss- Light Coral,36142.0,Light Coral,240,44,52,Old Navy
23714,Lip Gloss- Neutral,36143.0,Neutral,240,44,52,Old Navy
23715,Lip Gloss - Bright Coral,36144.0,Bright Coral,240,44,52,Old Navy
23716,Nail Enamel - Red Lipstick,36145.0,Red,240,59,65,Gap Outlet
23717,Lip Gloss- lilac,36146.0,Lilac,240,44,52,Gap Outlet
23718,Lip Gloss - kiss,36147.0,pink,240,44,52,Gap Outlet
23719,"Lip Gloss, Red Spice",36148.0,Red,240,44,52,Gap Outlet
23720,Lip Gloss - Pink Bliss,36149.0,Pink,240,44,52,Gap Outlet
23721,Lip Gloss - Persimmon,36150.0,Orange-pink (persimmon),240,44,52,Gap Outlet
23722,Lip Gloss - New Nude,36151.0,Beige (nude),240,44,52,Gap Outlet
23723,Lip Stain,36152.0,Blues,1010,44,53,Kryolan
23724,Illusion,36161.0,Cashmere,1010,44,56,Kryolan
23725,Hair Mascara - Green,36167.0,Green,240,32,43,Old Navy
23726,Hair Mascara - White,36168.0,White,240,32,43,Old Navy
23727,CoverGirl Brow & Eyemaker Pencil,36169.0,Midnight Brown,86,44,46,CoverGirl
23728,CoverGirl Flamed Out Mascara,36172.0,Black Blaze,86,44,162,CoverGirl
23729,CoverGirl Flamed Out Water Resistant Mascara,36173.0,Black Blaze,86,44,162,CoverGirl
23730,Dark Fuschia nail enamel,36174.0,Dark fuschia,240,59,65,Gap Outlet
23731,"Sunrise, nail enamel",36175.0,Orange-peach,240,59,65,Gap Outlet
23732,"Gold Medal, nail enamel",36176.0,Gold,240,59,65,Gap Outlet
23733,"Bronzed, nail enamel",36177.0,Bronze,240,59,65,Gap Outlet
23734,"Silver, nail enamel",36178.0,Silver,240,59,65,Gap Outlet
23735,Step 3 Smoothing Cr�me,,,96,18,20,Easy Straight
23736,Smoothing Balm,,,96,18,20,Joico K-PAK
23737,Revive Silk Styling Cr�me,,,96,18,26,Senscience
23738,Age Defy,36179.0,Dark Brown Red Copper-4BRC+,96,32,35,Vero K-PAK Color
23739,Brunette Ressurection Style Dust,,,1017,18,26,label.m
23740,Always Flawless Day to Night Palette - Lip Gloss,,,983,44,52,Kristofer Buckle
23741,ABSOLUTELY NUDE CHUBBY LIP CRAYON,,,983,44,53,Kristofer Buckle
23742,LIP ILLUSION LUMINOUS TINTED LIP BALM,,,983,44,51,Kristofer Buckle
23743,What's Hot Now Collection - Holiday 12 mini nail polishes,,,983,59,65,Jenna Hipp
23744,Perfect Palette Anniversary Edition- Eye Shadow,,,983,44,48,Pati DuBroff
23745,The Lip Wand Pout Perfection Trio,,,983,44,52,Wanderlove
23746,Lipstick Sheer,,,1010,44,53,Kryolan
23747,Aquacolor Soft Cream,,,1010,44,55,Kryolan
23748,Dermacolor Light Concealer Stick,,,1010,44,50,Kryolan
23749,HD Micro Finish Powder,,,1010,44,49,Kryolan
23750,Dermacolor Light Mineral Powder,,,1010,44,49,Kryolan
23751,"CoverGirl Ready, Set Gorgeous Concealer",36186.0,Fair,86,44,58,CoverGirl
23752,Dermacolor Light  Translucent Compact Day,36184.0,TD 1,1010,44,49,Kryolan
23753,CoverGirl Flamed Out Shadow Pot,36193.0,Blazing White,86,44,48,CoverGirl
23754,CoverGirl Queen Eyeshadow Pot,36205.0,Shimmering Sands,86,44,48,CoverGirl
23755,Radiant Glow Concealer 10,,,562,44,58,No7
23756,Nail Lacquer Boundary of Memory,,,372,59,65,China Glaze
23757,Nail Lacquer History Of The World,,,372,59,65,China Glaze
23758,Nail Lacquer New Birth,,,372,59,65,China Glaze
23759,Nail Lacquer Capacity To See Beyond,,,372,59,65,China Glaze
23760,Nail Lacquer Givers Theme,,,372,59,65,China Glaze
23761,"Nail Lacquer Friends Forever, Right?",,,372,59,65,China Glaze
23762,Nail Lacquer The Outer Edge,,,372,59,65,China Glaze
23763,No7 Radiant Glow Concealer 60,,,562,44,58,No7
23765,Radiant Glow Concealer 20,,,562,44,58,No7
23767,Radiant Glow Concealer,63210.0,70,562,44,58,No7
23768,Radiant Glow Concealer 30,,,562,44,58,No7
23769,Stay Perfect Shade & Define Pink Pearl,,,562,44,48,No7
23770,Stay Perfect Shade & Define Deep Purple,,,562,44,48,No7
23771,Stay Perfect Shade & Define Coffee Bean,,,562,44,48,No7
23773,Stay Perfect Shade & Define Cool Mink,,,562,44,48,No7
23774,Stay Perfect Shade & Define Glistening Ray,,,562,44,48,No7
23775,Stay Perfect Shade & Define Black Shimmer,,,562,44,48,No7
23776,Shine & Tint Posy,,,562,44,52,No7
23777,Shine & Tint Ballet,,,562,44,52,No7
23778,Shine & Tint Ruby,,,562,44,52,No7
23779,Shine & Tint Seduce,,,562,44,52,No7
23780,Shine & Tint Sultry,,,562,44,52,No7
23781,Precision Lips Pencil Rose,,,562,44,53,No7
23782,Precision Lips Pencil Soft Blush,,,562,44,53,No7
23783,Precision Lips Pencil Red,,,562,44,53,No7
23784,Olay Fresh Effects Bright on Schedule! Eye Awakening Cream,,,86,90,105,Olay
23785,Nail Lacquer - My Way Or The Highway,,,372,59,65,China Glaze
23786,"CoverGirl Ready, Set Gorgeous Fresh Complexion Powder Foundation",36244.0,Fair,86,44,50,CoverGirl
23787,Lancome Aquatique Waterproof Eye Colour - all shades,,,67,44,48,LANCOME
23788,Whipped Shimmer Body Mousse Sweet Cinnamon Pumpkin,36250.0,Sweet Cinnamon Pumpkin,435,90,102,Bath & Body Works
23789,Whipped Shimmer Body Mousse Honeycrisp Apple & Buttered Rum Orchard,36251.0,Honeycrisp Apple & Buttered Rum Orchard,435,90,102,Bath & Body Works
23790,Whipped Shimmer Body Mousse Pumpkin Latte & Marshmallow,36252.0,Pumpkin Latte & Marshmallow,435,90,102,Bath & Body Works
23791,Body Scrub Wild Madagascar Vanilla,36253.0,Wild Madagascar Vanilla,435,6,166,Bath & Body Works
23792,Whipped Shimmer Butter Wild Madagascar Vanilla,36254.0,Wild Madagascar Vanilla,435,90,102,Bath & Body Works
23793,L'Oreal Voluminous Manga Washable Mascara - all shades,,,67,44,162,L'OREAL
23794,Maybelline Dream Pure BB - all shades,,,67,44,50,MAYBELLINE 
23795,Liplicious Golden Glow Lip Butter Wild Madagascar Vanilla,36255.0,Wild Madagascar Vanilla,435,44,52,Bath & Body Works
23796,Skinceuticals Physical Eye UV Defense SPF 50,,,67,90,102,SKINCEUTICALS
23797,2-in-1 Creamy Body Wash & Bubble Bath Pumpkin Pecan Waffles,36256.0,Pumpkin Pecan Waffles,435,6,9,Bath & Body Works
23798,Diamond Shimmer Mist Vanilla Wish & Apple Fizz,36257.0,Vanilla Wish & Apple Fizz,435,12,16,Bath & Body Works
23799,Maybelline Colossal Volum'Express Pumped Up Mascara Washable - all shades,,,67,44,162,MAYBELLINE
23800,Maybelline Colossal Volum'Express Pumped Up Mascara Waterproof - all shades,,,67,44,162,MAYBELLINE 
23801,Garnier Skin Renew Miracle Skin Perfector BB Eye - all shades,,,67,90,105,GARNIER
23802,Diamond Shimmer Mist Pink Jasmine Kiss & Blackberry,36258.0,Pink Jasmine Kiss & Blackberry,435,12,16,Bath & Body Works
23803,Diamond Shimmer Mist Champagne Love & Iced Plum,36259.0,Champagne Love & Iced Plum,435,12,16,Bath & Body Works
23804,L'Oreal Visible Lift Blur Blush - all shades,,,67,44,45,L'OREAL
23805,L'Oreal Visible Lift Blur Foundation SPF 18 - all shades,,,67,44,50,L'OREAL 
23806,L'Oreal Visible Lift Blur Concealer - all shades,,,67,44,50,L'OREAL 
23807,L'Oreal colour Riche Glossy Balm - all shades,,,67,44,53,L'OREAL 
23808,L'Oreal Voluminous Miss Manga Mascara Waterproof - all shades,,,67,44,162,L'OREAL 
23809,L'Oreal Brow Stylist Sculptor - all shades,,,67,44,46,L'OREAL
23810,Maybelline Dream Wonder Foundation - all shades,,,67,44,50,MAYBELLINE
23811,L'Oreal Magic BB Corrector - all shades,,,67,44,50,L'OREAL
23812,Maybelline Brow Drama - all shades,,,67,44,58,MAYBELLINE
23813,Giorgio Armani Eyes to Kill Black Ecstasy Mascara - all shades,,,67,44,162,GIORGIO ARMANI
23814,Lancome Absolue L'Extrait Ultimate Rejuvinating Concentrated Serum,,,67,90,105,LANCOME
23815,Giorgio Armani Maestro Eye & Brow - all shades,,,67,44,46,GIORGIO ARMANI
23816,Nail Lacquer - License & Registration,,,372,59,65,China Glaze
23817,Kiehl's Facial Fuel Heavy Lifting Eye Cream,,,67,90,102,KIEHL'S 
23818,Nail Lacquer - Boho Blues,,,372,59,65,China Glaze
23819,La Roche Posay Pigmentclar Serum,,,67,90,102,LA ROCHE POSAY
23820,Nail Lacquer - Dashboard Dreamer,,,372,59,65,China Glaze
23821,Nail Lacquer - Wonderlust,,,372,59,65,China Glaze
23822,Soap & Glory A Great Kisser Lip Moisture Balm Whirly Girl,,,784,44,51,Soap & Glory
23823,Nail Lacquer - Pack Lightly,,,372,59,65,China Glaze
23824,Nail Lacquer - More to Explore,,,372,59,65,China Glaze
23825,Nail Lacquer - Pinking Out The Window,,,372,59,65,China Glaze
23826,Nail Lacquer - I Break For Colour,,,372,59,65,China Glaze
23827,Nail Lacquer - Pop The Trunk,,,372,59,65,China Glaze
23828,"Nail Lacquer - Sun's Up, Top Down",,,372,59,65,China Glaze
23829,Nail Lacquer - Paint My Piggies Pink,,,372,59,65,China Glaze
23830,Nail Lacquer - Rethink Pink,,,372,59,65,China Glaze
23831,Nail Lacquer - Will You Be Mine?,,,372,59,65,China Glaze
23832,Nail Lacquer - Ultra Orchid,,,372,59,65,China Glaze
23833,Nail Lacquer - Adrenaline Rush,,,372,59,65,China Glaze
23834,Nail Lacquer - Don't Grape About It,,,372,59,65,China Glaze
23835,Nail Lacquer - Case of The Mondaze,,,372,59,65,China Glaze
23836,Nail Lacquer - Current Crush,,,372,59,65,China Glaze
23837,Nail Lacquer - Cashin' Out,,,372,59,65,China Glaze
23838,Nail Lacquer - What A Peach,,,372,59,65,China Glaze
23839,Nail Lacquer - Orange You Obsessed,,,372,59,65,China Glaze
23840,Nail Lacquer - Pretty Poppy,,,372,59,65,China Glaze
23841,Nail Lacquer - Floral-escent,,,372,59,65,China Glaze
23842,Nail Lacquer - What's The Coral-ation?,,,372,59,65,China Glaze
23843,Nail Lacquer - Mums The Word,,,372,59,65,China Glaze
23844,Nail Lacquer - Honeysuckle,,,372,59,65,China Glaze
23845,Nail Lacquer - Rose To The Occasion,,,372,59,65,China Glaze
23846,Nail Lacquer - Breath Of Fresh Air,,,372,59,65,China Glaze
23847,Nail Lacquer - Mellow Dramatic,,,372,59,65,China Glaze
23848,Nail Lacquer - Mint-ality,,,372,59,65,China Glaze
23849,Nail Lacquer - Coastal Mist,,,372,59,65,ChinaGlaze
23850,Nail Lacquer - Beach Beige,,,372,59,65,China Glaze
23851,Lancome Le Sourcil Pro - all shades,,,67,44,46,LANCOME 
23852,Lancome Les Sourcils Definis - all shades,,,67,44,46,LANCOME 
23853,Vichy Idealia Eye,,,67,90,102,VICHY
23854,Lancome Nude Miracle Foundation - all shades,,,67,44,50,LANCOME
23855,Lancome Grandoise Mascara Washable- all shades,,,67,44,162,LANCOME
23856,La Roche Posay Rosaliac CC Cream - all shades,,,67,44,58,LA ROCHE POSAY
23857,L'Oreal Age Perfect Cell Renewal Serum,,,67,90,105,L'OREAL
23858,Garnier Color Styler Intense Wash Out Color - all shades,,,67,32,171,GARNIER
23859,Kiehl's Super Multi Corrective Eye Opening Serum,,,67,90,102,KIEHL'S 
23860,Nail Lacquer - Lil' Bow-tique,,,372,59,65,China Glaze
23861,Nail Lacquer - Flash Mauve,,,372,59,65,China Glaze
23862,Nail Lacquer - Blush Much?,,,372,59,65,China Glaze
23863,Nail Lacquer - Cash-merely There,,,372,59,65,China Glaze
23864,Nail Lacquer - Rosewater,,,372,59,65,China Glaze
23865,Nail Lacquer - White Noise,,,372,59,65,China Glaze
23866,Nail Lacquer - A Toast To You,,,372,59,65,China Glaze
23867,Nail Lacquer - NY Slate of Mind,,,372,59,65,China Glaze
23868,Nail Lacquer - Kiss The Girl,,,372,59,65,China Glaze
23869,Nail Lacquer - Make The Moss Of It,,,372,59,65,China Glaze
23870,Nail Lacquer - Navy Night,,,372,59,65,China Glaze
23871,Nail Lacquer - Back To Black,,,372,59,65,China Glaze
23872,Nail Lacquer - I Lilac It,,,372,59,65,China Glaze
23873,Nail Lacquer - Loyalist,,,372,59,65,China Glaze
23874,Nail Lacquer - We Be Jammin',,,372,59,65,China Glaze
23875,Nail Lacquer - Optimal Opal,,,372,59,65,China Glaze
23876,Nail Lacquer - Faux Your Love,,,372,59,65,China Glaze
23877,Nail Lacquer - Wednesday,,,372,59,65,China Glaze
23878,Nail Lacquer - I Wanna Be Your Lava,,,372,59,65,China Glaze
23879,Nail Lacquer - Royal Satin,,,372,59,65,China Glaze
23880,Nail Lacquer - Fig-ure It Out,,,372,59,65,China Glaze
23881,Nail Lacquer  - I'm Not Bordeaux,,,372,59,65,China Glaze
23882,Nail Lacquer - French Press,,,372,59,65,China Glaze
23883,Lancome La Base Hydra Glow Primer,,,67,44,50,LANCOME
23884,Maybelline Eye Studio Master Kajal Eyeliner - all shades,,,67,44,46,MAYBELLINE 
23885,HAND CREAM 2PK,,,808,90,105,ABI
23886,SHOWER GEL APPLE BLOSSOM 10Z,,,808,6,159,APRIL BATH & SHOWER
23887,SHOWER GEL EXOTIC MANGO 10Z,,,808,6,159,APRIL BATH & SHOWER
23888,SHOWER GEL WHITE PEACH 10Z,,,808,6,159,APRIL BATH & SHOWER
23889,LOTION ROSE APPLE BLOSSOM 8Z,,,808,90,105,APRIL BATH & SHOWER
23890,LOTION ORCHID WHITE PEACH 8OZ,,,808,90,105,APRIL BATH & SHOWER
23891,LOTION HIBISC EXOTIC MANGO 8Z,,,808,90,105,APRIL BATH & SHOWER
23892,SMOKY POPPY BATH BOMBS,,,77,6,9,The Body Shop
23893,"CoverGirl Clean Liquid Makeup, Oil Control",36260.0,Ivory,86,44,50,CoverGirl
23894,Dolce & Gabbana Shaping Eyebrow Pencil,36288.0,Soft Brown,86,44,46,Dolce & Gabbana
23895,Diamond Life Infusion Retinol Eye Serum,,,852,90,92,Natura Bisse
23896,Dolce & Gabbana The Foundation Perfect Finish Wet or Dry,36292.0,Ivory,86,44,50,Dolce & Gabbana
23897,SK-II Genoptics Aura Essence,,,86,90,102,SK-II
23898,Gucci Face Lustrous Glow Foundation with Sunscreen SPF 25,36373.0,10,86,44,50,Gucci
23899,Lumene Bright Now Vitamin C Day Cream SPF15,,,629,106,107,Lumene
23900,Lumene Bright Now Vitamin C BB Serum,,,629,90,161,Lumene
23901,"Lumene Bright Now Vitamin C BB Cream SPF20, 01 Light",,,629,90,92,Lumene
23902,"Lumene Bright Now Vitamin C BB Cream SPF20, 02 Medium",,,629,90,92,Lumene
23903,Lumene Bright Now Blur Line & Pore Minimizer,,,629,90,161,Lumene
23904,Lumene Bright Now Visible Repair 2in1 Eye Cream & Concealer,,,629,90,161,Lumene
23905,Dolce & Gabbana Perfect Luminous Liquid Foundation,36391.0,Classic,86,44,50,Dolce & Gabbana
23906,Dolce & Gabbana Perfect Luminous Creamy Foundation,36406.0,Classic,86,44,50,Dolce & Gabbana
23907,Lumene Time Freeze Instant Eye Lift Serum,,,629,90,161,Lumene
23908,Lumene Time Freeze Ultra Firm Elixir,,,629,90,161,Lumene
23909,Lumene Bright Now Visible Repair Tone Corrector,,,629,90,161,Lumene
23910,StripLac,36421.0,French milky,813,59,65,StripLac
23911,ALE Camouflage Gel,36435.0,nature rosa,813,59,168,Camouflage Gel
23912,SK-II Facial Treatment Essence - Eye,,,86,90,102,SK-II
23913,ALE 3D Gel White,,,813,59,168,Alessandro 3D Gel
23914,ALE Champion�s Choice,36440.0,pink,813,59,168,Champion's Choice
23915,Victoria's Secret Beauty Rush Flavored Gloss Pucker Up,36443.0,Pucker Up,556,44,52,Victoria's Secret Beauty
23916,Victoria's Secret Beauty Rush Flavored Gloss So Jelly,36444.0,So Jelly,556,44,52,Victoria's Secret Beauty
23917,Victoria's Secret Beauty Rush Flavored Gloss Sweetest Bling,36445.0,Sweetest Bling,556,44,52,Victoria's Secret Beauty
23918,ALE Colour Gels,36446.0,HONEYMOON 01,813,59,168,alessandro International 
23919,Victoria's Secret Beauty Rush Flavored Gloss Lemon Shine,36451.0,Lemon Shine,556,44,52,Victoria's Secret Beauty
23920,Victoria's Secret Beauty Rush Flavored Gloss Guava-Voom,36452.0,Guava-Voom,556,44,52,Victoria's Secret Beauty
23921,Victoria's Secret Beauty Rush Flavored Gloss Squeezed,36453.0,Squeezed,556,44,52,Victoria's Secret Beauty
23922,Victoria's Secret Beauty Rush Flavored Gloss Glampagne,36454.0,Glampagne,556,44,52,Victoria's Secret Beauty
23923,Victoria's Secret Beauty Rush Flavored Gloss Midnightini,36455.0,Midnightini,556,44,52,Victoria's Secret Beauty
23924,Victoria's Secret Beauty Rush Flavored Gloss Glamberry,36456.0,Glamberry,556,44,52,Victoria's Secret Beauty
23925,Victoria's Secret Beauty Rush Flavored Gloss Luscious,36457.0,Luscious,556,44,52,Victoria's Secret Beauty
23926,Victoria's Secret Beauty Rush Flavored Gloss Strawberry Fizz,36458.0,Strawberry Fizz,556,44,52,Victoria's Secret Beauty
23927,Victoria's Secret Beauty Rush Flavored Gloss Punch Love,36459.0,Punch Love,556,44,52,Victoria's Secret Beauty
23928,Victoria's Secret Beauty Rush Flavored Gloss Love Berry,36460.0,Love Berry,556,44,52,Victoria's Secret Beauty
23929,Victoria's Secret Beauty Rush Flavored Gloss Berry Juicy,36461.0,Berry Juicy,556,44,52,Victoria's Secret Beauty
23930,Victoria's Secret Beauty Rush Flavored Gloss Mocktail Hour,36462.0,Mocktail Hour,556,44,53,Victoria's Secret Beauty
23931,Victoria's Secret Lasting Touch Fragrance Cream Heavenly,36463.0,Heavenly,556,90,102,Victoria's Secret Beauty
23932,Victoria's Secret Pink Shimmer Mist Hot Crush,36464.0,Hot Crush,556,12,16,Victoria's Secret Beauty
23933,Victoria's Secret Pink Shimmer Mist Total Flirt,36465.0,Total Flirt,556,12,16,Victoria's Secret Beauty
23934,Victoria's Secret Beauty Rush Flavored Gloss Berrybling,36466.0,Berrybling,556,44,52,Victoria's Secret Beauty
23935,Victoria's Secret Beauty Rush Flavored Gloss Sugarstruck,36467.0,Sugarstruck,556,44,52,Victoria's Secret Beauty
23936,Victoria's Secret Beauty Rush Flavored Gloss Glitter & Spice,36468.0,Glitter & Spice,556,44,52,Victoria's Secret Beauty
23937,Victoria's Secret Beauty Rush Flavored Gloss Midnight Mint,36469.0,Midnight Mint,556,44,52,Victoria's Secret Beauty
23938,Victoria's Secret Beauty Rush Flavored Gloss Sweet Gleam,36470.0,Sweet Gleam,556,44,52,Victoria's Secret Beauty
23939,Victoria's Secret Beauty Rush Flavored Gloss Vanilla Nights,36471.0,Vanilla Nights,556,44,52,Victoria's Secret Beauty
23940,Victoria's Secret Beauty Rush Flavored Shine Berry & Bright,36472.0,Shine Dazzlemint,556,44,52,Victoria's Secret Beauty
23941,Victoria's Secret Beauty Rush Flavored Shine Dazzlemint,36474.0,Dazzlemint,556,44,52,Victoria's Secret Beauty
23942,Victoria's Secret Beauty Rush Flavored Shine Ginger Glow,36475.0,Ginger Glow,556,44,52,Victoria's Secret Beauty
23943,Victoria's Secret Pink Luminous Body Butter Warm & Cozy,36476.0,Warm & Cozy,556,90,102,Victoria's Secret Beauty
23944,Victoria's Secret Angel Wash Heavenly,36480.0,Heavenly,556,44,52,Victoria's Secret Beauty
23945,Burt's Bees Matte Lip Crayon,36509.0,Hawaiian Smolder,305,44,53,Burt's Bees
23946,Ideal Complex restorative eye cream,,,55,90,92,PCA SKIN
23947,SK-II R.N.A. Power Radical New Age Eye Cream,,,86,90,102,SK-II
23948,CoverGirl + Olay Simply Ageless Foundation,36539.0,Soft Honey,86,44,50,CoverGirl
23949,SK-II Essential Power Cream,,,86,90,102,SK-II
23950,Dolce & Gabbana The Nail Lacquer,36554.0,Pink,86,59,65,Dolce & Gabbana
23951,The Cocktail,,,188,90,92,Aloette
23952,B21 Extraordinaire,,,294,90,92,"Orlane, Paris"
23953,Eyeshadow Refill (Bling shade),,,158,44,48,Anastasia Beverly Hills
23954,Dolce & Gabbana The Powder Perfection Veil Pressed Powder,36599.0,Nude Ivory,86,44,49,Dolce & Gabbana
23955,Dolce & Gabbana The Lift Foundation,36605.0,Classic 60,86,44,50,Dolce & Gabbana
23956,Fairy Ring,,,997,6,159,Lush
23957,Wizard,,,997,6,9,Lush
23958,ALE Easy Gel French White,,,813,59,168,French
23959,French Perfect,36648.0,milky white,813,59,168,French Gel
23960,French Repair Gel Milky White,,,813,59,168,French Gel
23961,Glitter Gel,36652.0,Marry Me,813,59,168,Glitter Gel
